,names,values
12402,Shirel Kozak,0.0009344937967985326
14901,John Christian Rosenlund,0.0009344824810871784
1947,Robert Mark Kamen,0.0009342674479976053
4280,Beau Flynn,0.0009319962708316311
6924,Lauren Shuler Donner,0.0009319371995479109
10128,Steve Coogan,0.0009301162078828176
2379,Steven Knight,0.0009290975797100157
2675,Marc Shaiman,0.0009260191356387264
7497,Matthias Schoenaerts,0.0009255972164961097
20869,Francisco Rabal,0.0009250835619553244
7724,Stephen Lang,0.0009196753098045896
19350,Kareena Kapoor,0.000918408949196781
4497,Doug Davison,0.000916269255796271
6135,Lajos Koltai,0.0009160186754339287
3552,Boaz Davidson,0.0009160130964879259
10161,Oscar Isaac,0.0009156409510508567
1586,John Lithgow,0.0009155295305695815
2661,Mira Sorvino,0.0009148651916781336
10028,Léa Seydoux,0.000913024971027512
4770,Franka Potente,0.0009121750233201292
11116,Johnny Knoxville,0.0009093815391598345
5502,Hideo Nakata,0.0009091639940025839
3488,Oliver Stone,0.0009088649228303558
1232,Dean Semler,0.0009069931283116391
2538,Akiva Goldsman,0.0009068005642724657
2562,Mélanie Laurent,0.0009056221573671062
2558,Jon Kilik,0.0009051311658529443
2781,Gillian Anderson,0.0009045627191604194
6049,Josh Hartnett,0.0009009011363114687
2488,Barry Levinson,0.0008981422489429559
4473,Richard Gibbs,0.0008943013125891559
1635,Maggie Smith,0.0008939637482384639
11548,Guillermo del Toro,0.0008898348590754961
5516,Kôji Suzuki,0.0008885913535900654
2192,David Morse,0.0008880656197077584
4784,Michael De Luca,0.0008872220729168898
17297,Katsuhiro Ôtomo,0.0008862158052403055
5378,Vera Farmiga,0.0008856843569950066
164,George Lucas,0.0008855125443255947
14837,Andrzej Wajda,0.0008846565096662501
3979,Elle Fanning,0.0008834822960170657
6297,Claire Danes,0.0008827542084178442
28412,Shruti Haasan,0.0008827364306476023
6433,Kate Bosworth,0.0008816204532821077
5966,J.J. Abrams,0.0008792864051302799
3336,Frederick Elmes,0.0008777638475548189
3008,Edward Shearmur,0.000876616705222461
44914,Sergey Puskepalis,0.0008765942923470231
6605,Robert Englund,0.000874681991672185
2066,Bruce Dern,0.0008746799595647382
1206,Jim Broadbent,0.0008733789740622122
7777,Jason Lee,0.0008733018783751786
2668,John Carradine,0.0008728061045056843
9360,Pino Donaggio,0.0008683307096792481
1741,Walter Hill,0.0008678946098324936
2909,Tim Suhrstedt,0.0008671277194410692
2989,Gil Netter,0.0008668912201641101
11353,Clive Barker,0.0008657715160119298
9035,Alicia Vikander,0.0008649991863302757
6256,Zac Efron,0.000864303178969751
2476,Michael Ballhaus,0.0008615645712877657
22016,Ryo Kase,0.0008582058103840477
157,Marlon Brando,0.0008575416424110615
6763,Eva Green,0.0008540757135203981
2940,Jon Favreau,0.0008539302869286974
10555,Sarah Polley,0.0008537001014034789
3527,Thierry Arbogast,0.0008535564555442465
9595,Jim Caviezel,0.0008522409460003784
3523,Piper Perabo,0.0008482647010088361
6122,Lili Taylor,0.0008480901630515377
3826,Ron Livingston,0.0008476532032072633
25,Lars von Trier,0.0008476455719967908
4993,Vanessa Hudgens,0.0008473262845560447
19250,Dragan Bjelogrlic,0.0008450323039410654
9448,Marco Kreuzpaintner,0.0008448926545469912
3789,Elliot Davis,0.0008447290676306428
13396,Sergi López,0.0008447176617459471
10986,Ehud Bleiberg,0.0008419534736907434
5578,Tôru Takemitsu,0.0008418526512812139
1688,Jerry Bruckheimer,0.0008406582260729828
24794,Nina Hoss,0.0008398364285469555
30460,Christoph Friedel,0.0008387087386987924
2159,Jack Lemmon,0.0008384152897795039
7345,Vanessa Redgrave,0.0008375793334683111
36330,Miguel Miranda,0.0008372496682265215
3401,Radha Mitchell,0.0008361831325830928
8310,Hugo Weaving,0.0008359484493217973
4776,Alessandro Nivola,0.0008356831323590309
2829,Ilan Eshkeri,0.0008356676363075887
8611,Reinhold Heil,0.0008352315968434074
6317,Jan A.P. Kaczmarek,0.0008342866205632512
16056,Christian Becker,0.0008331273201887663
8311,Ben Whishaw,0.0008302806333145783
13208,Nimród Antal,0.0008292068165589923
4823,Hayden Christensen,0.0008273652889986043
8848,Luke Goss,0.000825329484312297
5577,Bruce Broughton,0.0008236541124997078
4557,Tom Richmond,0.0008231661776854041
532,Kirk Douglas,0.0008230313220754001
1540,Robert Altman,0.000821734970186027
9267,Robert Pattinson,0.0008216230758642287
2906,Vin Diesel,0.0008194342070725555
6117,Ryan Phillippe,0.0008175888653647414
4999,Emma Stone,0.0008174012533023045
3264,Walter F. Parkes,0.0008168902062889184
5863,Abbie Cornish,0.0008161842657543344
5839,Burt Reynolds,0.0008159662156128383
541,Walter Matthau,0.0008155371801605188
17851,Lou Taylor Pucci,0.0008141384134367014
2393,Terry Gilliam,0.0008135262370812191
1414,Shinobu Hashimoto,0.0008126830918934972
4900,Josh Lucas,0.0008123272912935061
2224,William Kong,0.0008121746218603952
512,Robert Richardson,0.0008111309089247177
2374,Ulrich Thomsen,0.0008110625917388059
2218,Mikael Håfström,0.0008110145995405665
8707,Federico Jusid,0.0008106271657418457
2980,Laurence Mark,0.0008101067930929835
6830,Joseph Gordon-Levitt,0.0008084243111737019
22706,Junkie XL,0.0008073955728721278
6120,Christopher Lloyd,0.0008066734084011055
3754,Rob Schneider,0.0008057867920572891
4908,Eva Mendes,0.0008053049720390879
8028,Michael Brook,0.0008041364125398664
4742,Deborah Kara Unger,0.0008017973232091971
11055,Paul Walker,0.0008014492480441827
8745,Nikolaj Arcel,0.0008010327380771841
29842,Kôji Yakusho,0.0008002933716533339
8584,Isabelle Adjani,0.0007999329168051709
15057,Seth Gordon,0.0007995530986801886
1719,Paul Newman,0.0007994226209301172
75,Louis Malle,0.0007983106465088092
17544,Eduard Artemev,0.0007979280436376118
4978,Anton Yelchin,0.0007979174722350296
1339,Evan Rachel Wood,0.0007978565885579782
24086,Anil Kapoor,0.000797853608971538
18900,Woo-sung Jung,0.0007973760795191186
6508,Cillian Murphy,0.0007971933292495249
2491,Edward Norton,0.0007970995145496584
1838,John Hughes,0.0007962139139631163
13705,Isabelle Huppert,0.0007961416748676839
9979,David Holmes,0.0007959826767873441
4474,Mark Mancina,0.0007956891400984923
4387,Aaron Zigman,0.0007953999783612132
3844,Dougray Scott,0.0007952355791754868
715,Richard Attenborough,0.0007941688060591819
540,Brian De Palma,0.0007935776798571163
1200,Patrick Swayze,0.000792650379042926
8344,Andrey Konchalovskiy,0.0007924555810550515
4399,Nicolas Chartier,0.000791259800457994
1634,Julie Christie,0.0007886379379581951
22,Sidney Lumet,0.0007875707485064826
4371,Toby Stephens,0.0007862376096038251
82,Michel Piccoli,0.000785443789975559
65,Josh Hutcherson,0.0007853644773622667
36079,Maeve Dermody,0.0007848663860948776
8353,Tom Berenger,0.000784537635736325
1860,Donald Pleasence,0.0007845043370158953
1454,Sydney Pollack,0.0007832335396516706
2948,Wyck Godfrey,0.0007819806804955908
9406,Anatole Dauman,0.0007818215081250107
2604,J.K. Simmons,0.0007812922020389361
21331,Takashi Shimizu,0.000779158220150266
4503,Ryan Gosling,0.0007790015927261019
31069,Jürgen Tonkel,0.0007789027050173622
2902,Robert J. Walsh,0.0007787986780405637
10725,Hiroyuki Sanada,0.000778645901426709
4819,Alain Chabat,0.0007775783594094988
27556,Ertem Egilmez,0.0007774546633471628
9948,Brian Eno,0.0007756375972508959
1237,Eric Bana,0.0007751195283167913
168,Angela Bassett,0.0007739027058687173
17011,Dominique Colin,0.0007738103561433466
14195,Akira Toriyama,0.0007730397343430862
7606,Jim Sturgess,0.0007730246338120623
2475,Ralph Bakshi,0.0007729795049683842
18685,Ken Scott,0.0007726050414988698
11243,Kris Kristofferson,0.0007724717576290395
7490,Michael Nyqvist,0.0007723386907595259
3782,Vittorio Cecchi Gori,0.0007677339356778714
2599,Eli Roth,0.0007671730341823202
6622,Heather Graham,0.0007671038351351014
161,Matthew Broderick,0.000766568499169036
744,Roshan Seth,0.0007665623264268834
4148,Rupert Everett,0.0007655432458837176
17004,Moritz Bleibtreu,0.0007653737566435171
4864,David S. Goyer,0.000764519267175789
28311,Dome Karukoski,0.000762926830462933
4816,Rose Byrne,0.0007616912606225655
2012,David Kirschner,0.000761031602656071
5111,Peter Deming,0.0007604823109383248
1054,Charlton Heston,0.0007578546823025758
1728,Steve McQueen,0.000755806754900059
3322,Joel Schumacher,0.0007540919408891318
8250,Stefan Arndt,0.0007527923046105655
4411,Imogen Poots,0.0007524659206381058
4277,Philippe Rousselot,0.0007523226929649013
4739,Giovanni Ribisi,0.0007515854753723065
29730,Yeong-cheol Kim,0.0007513761913268778
9039,Elias Koteas,0.0007510317755738818
2528,Andrew Eaton,0.0007499092880866319
5964,Jamie Foxx,0.0007497268404199082
10192,Richard Dreyfuss,0.0007493860298166926
6628,Claude Berri,0.0007457301245177564
24655,Bert Hamelinck,0.0007447557124227681
798,Brian Helgeland,0.0007441027684009479
12305,Fernando Velázquez,0.0007437717087313462
2473,Robin Wright,0.0007435811582597517
5453,Trevor Jones,0.0007431666069137653
19844,Bahman Ghobadi,0.000742734314157611
1725,Sally Field,0.0007424269179821008
3330,George S. Clinton,0.000742128897422068
26543,Satoshi Tajiri,0.0007416535005775891
999,Albert Finney,0.0007404674177900536
10276,Hector Babenco,0.0007402345169081622
25394,Samantha Ruth Prabhu,0.0007395285145843907
28863,Sergey Selyanov,0.0007392178865743486
12194,Iko Uwais,0.0007386501921985335
22821,Andrew Garfield,0.000738346548998966
21,William Goldman,0.0007380485164265778
17415,Martin Henderson,0.0007379516329257397
31835,A. Sreekar Prasad,0.0007377166623737431
28552,Sener Sen,0.0007362136449936969
2591,Michael Peña,0.0007355181776615528
548,Gena Rowlands,0.0007354338374387099
36300,Sam Harris,0.0007352895658576988
30983,Caio Gullane,0.000733121060284995
1488,Jeanne Moreau,0.0007330622090067369
4735,Holly Hunter,0.0007320355670703561
2346,Irwin Winkler,0.0007305522984882454
7357,Mathieu Amalric,0.0007302974960688933
3489,Pedro Almodóvar,0.0007293736906513776
7982,Chloë Sevigny,0.0007285039478206664
9990,Gavin O'Connor,0.0007277338012624492
774,Tim Curry,0.0007267777336157243
4627,Mark Burg,0.0007260314824810646
14676,Andrew Bird,0.0007256557621465699
5869,Chiwetel Ejiofor,0.0007242239679887866
4494,Alfonso Cuarón,0.0007240840426869212
6779,Armie Hammer,0.0007205557165003466
4163,David Arnold,0.0007199753018802589
19503,Kay Kay Menon,0.00071988654330338
20898,Dev Patel,0.000719718442053432
3141,Roald Dahl,0.0007185379165732984
6778,Brian Kavanaugh-Jones,0.0007176939470968771
3183,Jim Belushi,0.0007160308359290906
29978,Bérénice Bejo,0.0007159860281976989
3958,Marc Platt,0.0007154360937551358
5523,Nick Wechsler,0.0007150481100845386
8126,Michel Colombier,0.0007149150001935362
799,Tobe Hooper,0.0007141829192403518
19206,Dardano Sacchetti,0.0007140744435490434
8008,David Carradine,0.0007137286142959817
15572,Anonymous,0.0007134955920495797
5709,Bruce Greenwood,0.0007121412656465599
9660,Dolph Lundgren,0.0007110800120093365
2996,Trevor Rabin,0.0007088059071045191
22462,Kirk Cameron,0.000708176779839051
74,Alain Delon,0.0007081678593305543
8075,Bojana Novakovic,0.0007074338604286262
191,Robert Towne,0.000706995062583791
3636,Jörgen Persson,0.000705203351818857
6813,Agnieszka Holland,0.0007050660633611278
23860,Martin Gschlacht,0.0007050006989848784
29018,Yavuz Turgul,0.0007049790861701521
2798,Billy Connolly,0.0007046950619398323
3518,Selma Blair,0.0007026466119200846
35674,Pavel Lebeshev,0.0007021047919125991
3327,Emmy Rossum,0.000699691040695341
10609,Mila Kunis,0.0006995734633706567
1887,Bram Stoker,0.0006994082652503292
1726,Melanie Griffith,0.0006985993485188282
18166,Alexandra Maria Lara,0.0006985440672300449
14000,Qi Shu,0.0006979881996470858
44449,Gérard Simon,0.0006977481288807966
1214,Chazz Palminteri,0.0006963917468349807
2641,Jessica Chastain,0.0006948361616374048
995,Shirley MacLaine,0.0006946675789953375
19667,Asghar Farhadi,0.0006944391557664717
30192,Jagapathi Babu,0.0006935117169248846
3641,Ryuichi Sakamoto,0.0006933474763693511
3883,Michael Madsen,0.000692994879927757
5126,Ehren Kruger,0.0006922559040073418
4545,Thandie Newton,0.0006912657276663111
8219,Robert Patrick,0.0006911353893517813
19466,Katrina Kaif,0.000690939601070414
12332,Jimmy Cliff,0.0006898484945595554
4613,Lisa Kudrow,0.0006887894520483677
172,Diane Keaton,0.0006887508349481713
714,David Lynch,0.0006882778508871881
3260,Lorne Michaels,0.0006867364305693213
6026,Ken Watanabe,0.0006861903609016801
11173,Bruno Coulais,0.0006846822433165948
8648,Mimi Rogers,0.0006845093450041291
5268,Brad Krevoy,0.0006833873551396749
22049,Vilko Filac,0.0006829563915628481
5675,Jennifer Garner,0.0006829516152786427
8038,Benoît Debie,0.000682718743727276
17842,Travis Milloy,0.0006816003119928045
1589,Oliver Reed,0.0006814276654178383
4078,Kenneth Branagh,0.0006814032341510321
6608,Timothy Hutton,0.0006812201580791339
818,Kathleen Kennedy,0.0006802803455828058
31326,Mike Downey,0.0006801290175186967
25771,Vinnie Jones,0.000678565048855208
19637,Toshio Masuda,0.0006783083170040814
473,Freddie Francis,0.0006768819034894511
1758,Vilmos Zsigmond,0.0006768330302443095
4251,Parker Posey,0.0006760809650531059
3656,Jack Thompson,0.0006743910276990244
26847,Hubert Pouille,0.0006733155427652187
7343,Liv Tyler,0.0006731781139673299
15936,Eduardo Noriega,0.0006719887710308317
4595,Peter Chernin,0.0006719883163839918
1903,Alvin Sargent,0.0006716551488776851
4640,Jack Fletcher,0.0006712602832344492
7943,Mira Nair,0.0006711283881478558
2552,Richard Jenkins,0.0006708349377159399
641,James Coburn,0.0006698307909952735
1365,Lawrence Gordon,0.0006691338381627476
11811,Seth Rogen,0.0006678369127641878
22179,Richard Epcar,0.0006677073659083955
18344,Lloyd Kaufman,0.0006666230617619234
6264,Luke Evans,0.0006651780020805073
196,Jean-Louis Trintignant,0.000664757977372625
94,John Candy,0.0006647158423885344
817,Gale Anne Hurd,0.0006644392077549523
2811,Kevin Macdonald,0.0006641921265827378
789,Jan de Bont,0.0006629324658365416
2479,Benicio Del Toro,0.0006626669939216514
3380,Broderick Johnson,0.0006615791155785641
16294,Martina Gedeck,0.0006605884854506291
3882,William H. Macy,0.0006600079647654057
15126,Elisabeth Moss,0.0006589875905310153
7417,Clayton Townsend,0.0006580524752293644
27461,Turaj Mansuri,0.0006580268362221252
19371,Aditya Chopra,0.0006566483451655348
1416,Ishirô Honda,0.0006540483751299759
39563,Masahiro Hirakubo,0.0006533160484297845
4342,David Lancaster,0.0006523839965631493
14821,Benoît Poelvoorde,0.000652064991368926
3076,Jonathan Pryce,0.000651510703230255
824,Fred J. Koenekamp,0.0006512168493645343
42449,Fawad Khan,0.0006494014423261924
13449,Michael Wandmacher,0.0006493835633659454
13327,Barbara Kopple,0.0006482034246907827
1209,William Friedkin,0.0006469421888577326
6018,Jeremy Renner,0.0006459199153183623
5095,Dan O'Bannon,0.000645415191897364
12838,Pedro Cardoso,0.0006454070602073435
4506,Jon Hamm,0.0006451537337741616
13203,Jane Austen,0.0006451446432125547
6338,Thomas Vinterberg,0.0006450670881067756
10347,Noomi Rapace,0.0006445283866077823
44929,Emma Tusell,0.0006428924022595055
4759,Jared Leto,0.0006427974232761629
36342,Srdjan 'Zika' Todorovic,0.0006427112013454003
9219,Daniel Craig,0.0006424626763538659
27547,Raghuvir Yadav,0.0006421518478498527
19410,Rani Mukerji,0.0006419802333593971
1434,Tomoyuki Tanaka,0.0006416925934687382
40155,Na-young Nam,0.0006415560791961053
2962,Ted Hope,0.0006412579379570869
9235,Mathieu Kassovitz,0.0006410670248896441
12815,Sylvain Chomet,0.0006398187923371395
8309,Francis Veber,0.0006396926644689087
25464,Saurabh Shukla,0.0006395635714726964
9270,Toby Kebbell,0.0006386349662159729
15799,James Signorelli,0.0006385997756538068
11564,Dan Harris,0.000637988186079487
17539,Brian Yuzna,0.0006359964483677383
5678,Terence Blanchard,0.0006358804123656628
5253,Zooey Deschanel,0.000635379407737853
32230,Mercedes Morán,0.0006350592081234855
3887,Ian Fleming,0.000634959631261307
7347,Stephen Rea,0.0006349151698012217
40124,Shahid Kapoor,0.0006336946607462136
16221,Álex de la Iglesia,0.0006316761264986219
465,John Heard,0.0006314330994844057
4858,George Furla,0.0006292688000538713
29253,Marius Panduru,0.0006291738520535725
6670,Jason Clarke,0.0006287990942169309
8891,Michelle Rodriguez,0.000628390250331511
923,Paul Schiff,0.0006274989423517671
3500,Peter Coyote,0.0006249142376787982
2504,Marc Abraham,0.0006245712040893522
1036,David Watkin,0.0006244256668588072
6795,Perry Botkin Jr.,0.0006233912488841266
1631,David Mamet,0.0006229894267534959
5970,William Atherton,0.0006222416883998374
2407,Peter Biziou,0.0006221485199538948
2904,Jeff Danna,0.0006214735711810908
31274,Evgueni Galperine,0.0006212966026886181
11425,Joseph LoDuca,0.0006207643532559368
426,James Garner,0.0006196586538569986
5814,Kiyoshi Kurosawa,0.0006188407949183277
6979,Mark Damon,0.0006188205989156718
24887,Marie-Josée Croze,0.0006183018836018582
3067,Patricia Arquette,0.000617998819114998
7719,Peter Jackson,0.000617788707600593
4458,Oliver Platt,0.0006157589105402083
9909,Juno Temple,0.0006149721522182822
13407,Ludivine Sagnier,0.0006143621750837884
1104,Avi Lerner,0.0006141608442890859
3813,David Hoberman,0.0006126992415976427
3511,Rufus Sewell,0.000612212007824572
34632,Kang-ho Song,0.000611440333543253
7301,E. Elias Merhige,0.0006114106085711351
2765,Chris Weitz,0.0006113262121417052
13164,Allan Niblo,0.0006112986553852613
14698,Anamaria Marinca,0.000609191309742315
2803,Ed Guiney,0.0006090690653838389
5574,Rob Cohen,0.000608392139211313
6075,Judy Greer,0.000608332494494561
554,George Miller,0.0006082442748862595
44791,Yohei Taneda,0.0006080164279689799
26615,Marc-André Grondin,0.0006067291256862495
3085,Stephen Endelman,0.000606719879579548
17395,Dan Stevens,0.0006065202956676628
6490,Stephen Lawrence,0.000606437008771307
6403,Katherine Heigl,0.0006062242219931844
1737,Ethan Coen,0.00060580718633387
13979,Chia-Liang Liu,0.0006057856963441353
5495,Stan Lee,0.0006054192306343779
18200,Sarah Bolger,0.0006052478188034948
34387,Miyu Irino,0.0006046221759830751
3083,Spike Jonze,0.0006045461935122744
17309,Richard Kiel,0.0006043513616149187
5252,Jeffrey DeMunn,0.0006042612510566434
9891,Jonathan Nolan,0.000604112369662724
11239,Steven Seagal,0.0006039917604591611
34548,Igor Tolstunov,0.0006038828907124791
6095,Steve Miner,0.000603855589789205
3868,Kristen Wiig,0.0006036145382683528
3668,Olivia Williams,0.0006033485686731377
12792,Stuart Gordon,0.0006033319955621224
45592,Grigoriy Dobrygin,0.0006025221122237675
19388,Anand K.V.,0.0006023333711805345
